time_ns,id,truth_label,classification_state,feature_rcs,feature_length,predicted_class,predicted_prob,prob_TargetSmall,prob_TargetMedium,prob_TargetLarge,predicted_group,predicted_group_prob,group_prob_SmallTargets,group_prob_LargeTargets
458000000000,1,TargetMedium,partial,7.412584,nan,TargetLarge,0.659471,0.000000,0.340529,0.659471,LargeTargets,1.000000,0.000000,1.000000
458000000000,2,TargetLarge,partial,8.289903,nan,TargetLarge,0.883361,0.000000,0.116639,0.883361,LargeTargets,1.000000,0.000000,1.000000
459000000000,0,TargetSmall,partial,0.943341,nan,TargetSmall,0.966916,0.966916,0.032807,0.000277,SmallTargets,0.966916,0.966916,0.033084
459000000000,1,TargetMedium,full,4.731275,0.915012,TargetMedium,0.949221,0.004769,0.949221,0.046010,LargeTargets,0.995231,0.004769,0.995231
459000000000,2,TargetLarge,partial,12.811883,nan,TargetLarge,0.999989,0.000000,0.000011,0.999989,LargeTargets,1.000000,0.000000,1.000000
460000000000,1,TargetMedium,full,6.776259,0.915012,TargetMedium,0.664201,0.000000,0.664201,0.335799,LargeTargets,1.000000,0.000000,1.000000
460000000000,0,TargetSmall,full,2.194596,0.752621,TargetSmall,0.928278,0.928278,0.071204,0.000518,SmallTargets,0.928278,0.928278,0.071722
460000000000,2,TargetLarge,full,7.705369,1.920038,TargetLarge,0.868589,0.000000,0.131411,0.868589,LargeTargets,1.000000,0.000000,1.000000
461000000000,0,TargetSmall,full,1.664548,0.752621,TargetSmall,0.961835,0.961835,0.037942,0.000223,SmallTargets,0.961835,0.961835,0.038165
461000000000,2,TargetLarge,full,9.413293,1.920038,TargetLarge,0.991662,0.000000,0.008338,0.991662,LargeTargets,1.000000,0.000000,1.000000
461000000000,1,TargetMedium,partial,7.442224,nan,TargetLarge,0.669200,0.000000,0.330800,0.669200,LargeTargets,1.000000,0.000000,1.000000
462000000000,1,TargetMedium,partial,5.062584,nan,TargetMedium,0.904065,0.001082,0.904065,0.094853,LargeTargets,0.998918,0.001082,0.998918
462000000000,2,TargetLarge,partial,11.425642,nan,TargetLarge,0.999703,0.000000,0.000297,0.999703,LargeTargets,1.000000,0.000000,1.000000
463000000000,1,TargetMedium,partial,6.299480,nan,TargetMedium,0.701380,0.000001,0.701380,0.298619,LargeTargets,0.999999,0.000001,0.999999
463000000000,2,TargetLarge,partial,10.164334,nan,TargetLarge,0.995678,0.000000,0.004322,0.995678,LargeTargets,1.000000,0.000000,1.000000
464000000000,0,TargetSmall,full,1.644676,0.218732,TargetSmall,0.979747,0.979747,0.020159,0.000094,SmallTargets,0.979747,0.979747,0.020253
464000000000,1,TargetMedium,partial,3.769817,nan,TargetMedium,0.797564,0.175835,0.797564,0.026602,LargeTargets,0.824165,0.175835,0.824165
464000000000,2,TargetLarge,partial,12.273651,nan,TargetLarge,0.999959,0.000000,0.000041,0.999959,LargeTargets,1.000000,0.000000,1.000000
465000000000,0,TargetSmall,full,1.740134,0.218732,TargetSmall,0.977782,0.977782,0.022111,0.000107,SmallTargets,0.977782,0.977782,0.022218
465000000000,1,TargetMedium,full,7.151700,1.448144,TargetLarge,0.594733,0.000000,0.405267,0.594733,LargeTargets,1.000000,0.000000,1.000000
465000000000,2,TargetLarge,full,6.612578,3.527163,TargetLarge,0.984274,0.000000,0.015726,0.984274,LargeTargets,1.000000,0.000000,1.000000
466000000000,2,TargetLarge,full,8.177220,3.527163,TargetLarge,0.998390,0.000000,0.001610,0.998390,LargeTargets,1.000000,0.000000,1.000000
466000000000,1,TargetMedium,partial,6.847977,nan,TargetMedium,0.534332,0.000000,0.534332,0.465668,LargeTargets,1.000000,0.000000,1.000000
467000000000,1,TargetMedium,partial,2.877536,nan,TargetSmall,0.727129,0.727129,0.267973,0.004898,SmallTargets,0.727129,0.727129,0.272871
467000000000,2,TargetLarge,partial,10.702138,nan,TargetLarge,0.998566,0.000000,0.001434,0.998566,LargeTargets,1.000000,0.000000,1.000000
468000000000,1,TargetMedium,partial,3.941669,nan,TargetMedium,0.861432,0.105729,0.861432,0.032839,LargeTargets,0.894271,0.105729,0.894271
468000000000,2,TargetLarge,partial,9.232876,nan,TargetLarge,0.974847,0.000000,0.025153,0.974847,LargeTargets,1.000000,0.000000,1.000000
469000000000,0,TargetSmall,full,2.250440,0.725362,TargetSmall,0.925616,0.925616,0.073842,0.000542,SmallTargets,0.925616,0.925616,0.074384
469000000000,1,TargetMedium,partial,7.318568,nan,TargetLarge,0.628007,0.000000,0.371993,0.628007,LargeTargets,1.000000,0.000000,1.000000
469000000000,2,TargetLarge,partial,7.272082,nan,TargetLarge,0.612170,0.000000,0.387830,0.612170,LargeTargets,1.000000,0.000000,1.000000
470000000000,0,TargetSmall,full,1.568010,0.725362,TargetSmall,0.966548,0.966548,0.033266,0.000186,SmallTargets,0.966548,0.966548,0.033452
470000000000,1,TargetMedium,full,5.327113,0.593132,TargetMedium,0.932809,0.000509,0.932809,0.066683,LargeTargets,0.999491,0.000509,0.999491
470000000000,2,TargetLarge,full,6.841849,2.631759,TargetLarge,0.885881,0.000000,0.114119,0.885881,LargeTargets,1.000000,0.000000,1.000000
471000000000,1,TargetMedium,full,1.184753,0.593132,TargetSmall,0.978560,0.978560,0.021341,0.000099,SmallTargets,0.978560,0.978560,0.021440
471000000000,2,TargetLarge,full,10.493847,2.631759,TargetLarge,0.999753,0.000000,0.000247,0.999753,LargeTargets,1.000000,0.000000,1.000000
472000000000,1,TargetMedium,partial,5.307900,nan,TargetMedium,0.880562,0.000317,0.880562,0.119121,LargeTargets,0.999683,0.000317,0.999683
472000000000,2,TargetLarge,partial,9.746962,nan,TargetLarge,0.990245,0.000000,0.009755,0.990245,LargeTargets,1.000000,0.000000,1.000000
473000000000,1,TargetMedium,partial,5.064398,nan,TargetMedium,0.903916,0.001073,0.903916,0.095012,LargeTargets,0.998927,0.001073,0.998927
473000000000,2,TargetLarge,partial,9.188617,nan,TargetLarge,0.972796,0.000000,0.027204,0.972796,LargeTargets,1.000000,0.000000,1.000000
474000000000,0,TargetSmall,partial,1.789004,nan,TargetSmall,0.945030,0.945030,0.054381,0.000589,SmallTargets,0.945030,0.945030,0.054970
474000000000,1,TargetMedium,partial,3.682595,nan,TargetMedium,0.755119,0.221294,0.755119,0.023586,LargeTargets,0.778706,0.221294,0.778706
474000000000,2,TargetLarge,full,9.465190,1.002777,TargetLarge,0.976144,0.000000,0.023856,0.976144,LargeTargets,1.000000,0.000000,1.000000
475000000000,0,TargetSmall,full,-0.059106,0.332179,TargetSmall,0.977600,0.977600,0.022322,0.000078,SmallTargets,0.977600,0.977600,0.022400
475000000000,2,TargetLarge,full,12.121900,1.002777,TargetLarge,0.999914,0.000000,0.000086,0.999914,LargeTargets,1.000000,0.000000,1.000000
475000000000,1,TargetMedium,full,5.320180,0.272598,TargetMedium,0.940114,0.000744,0.940114,0.059142,LargeTargets,0.999256,0.000744,0.999256
476000000000,1,TargetMedium,full,4.542794,0.272598,TargetMedium,0.945407,0.026974,0.945407,0.027619,LargeTargets,0.973026,0.026974,0.973026
476000000000,2,TargetLarge,partial,10.039229,nan,TargetLarge,0.994462,0.000000,0.005538,0.994462,LargeTargets,1.000000,0.000000,1.000000
477000000000,1,TargetMedium,partial,7.240907,nan,TargetLarge,0.601469,0.000000,0.398531,0.601469,LargeTargets,1.000000,0.000000,1.000000
477000000000,2,TargetLarge,partial,11.698650,nan,TargetLarge,0.999841,0.000000,0.000159,0.999841,LargeTargets,1.000000,0.000000,1.000000
478000000000,1,TargetMedium,partial,3.848868,nan,TargetMedium,0.830199,0.140377,0.830199,0.029425,LargeTargets,0.859623,0.140377,0.859623
478000000000,2,TargetLarge,partial,6.236009,nan,TargetMedium,0.717682,0.000001,0.717682,0.282317,LargeTargets,0.999999,0.000001,0.999999
479000000000,0,TargetSmall,partial,1.200198,nan,TargetSmall,0.964382,0.964382,0.035302,0.000317,SmallTargets,0.964382,0.964382,0.035618
479000000000,1,TargetMedium,partial,6.051883,nan,TargetMedium,0.760980,0.000005,0.760980,0.239015,LargeTargets,0.999995,0.000005,0.999995
479000000000,2,TargetLarge,full,9.859250,0.812203,TargetLarge,0.986780,0.000000,0.013220,0.986780,LargeTargets,1.000000,0.000000,1.000000
480000000000,0,TargetSmall,full,2.691624,0.355927,TargetSmall,0.899085,0.899085,0.100141,0.000773,SmallTargets,0.899085,0.899085,0.100915
480000000000,2,TargetLarge,full,9.719474,0.812203,TargetLarge,0.982754,0.000000,0.017246,0.982754,LargeTargets,1.000000,0.000000,1.000000
480000000000,1,TargetMedium,full,5.119965,2.455100,TargetMedium,0.596521,0.000001,0.596521,0.403478,LargeTargets,0.999999,0.000001,0.999999
481000000000,1,TargetMedium,full,8.035401,2.455100,TargetLarge,0.968287,0.000000,0.031713,0.968287,LargeTargets,1.000000,0.000000,1.000000
481000000000,2,TargetLarge,partial,6.563784,nan,TargetMedium,0.626212,0.000000,0.626212,0.373788,LargeTargets,1.000000,0.000000,1.000000
482000000000,1,TargetMedium,partial,4.350649,nan,TargetMedium,0.925684,0.024684,0.925684,0.049632,LargeTargets,0.975316,0.024684,0.975316
482000000000,2,TargetLarge,partial,6.148813,nan,TargetMedium,0.738927,0.000003,0.738927,0.261070,LargeTargets,0.999997,0.000003,0.999997
483000000000,1,TargetMedium,partial,4.357482,nan,TargetMedium,0.926019,0.024033,0.926019,0.049948,LargeTargets,0.975967,0.024033,0.975967
483000000000,2,TargetLarge,partial,9.262380,nan,TargetLarge,0.976135,0.000000,0.023865,0.976135,LargeTargets,1.000000,0.000000,1.000000
484000000000,0,TargetSmall,full,2.704857,0.447737,TargetSmall,0.887843,0.887843,0.111263,0.000894,SmallTargets,0.887843,0.887843,0.112157
484000000000,1,TargetMedium,partial,7.868614,nan,TargetLarge,0.794312,0.000000,0.205688,0.794312,LargeTargets,1.000000,0.000000,1.000000
484000000000,2,TargetLarge,partial,9.557238,nan,TargetLarge,0.986059,0.000000,0.013941,0.986059,LargeTargets,1.000000,0.000000,1.000000
485000000000,0,TargetSmall,full,2.161617,0.447737,TargetSmall,0.955137,0.955137,0.044590,0.000273,SmallTargets,0.955137,0.955137,0.044863
485000000000,2,TargetLarge,full,11.243811,0.607439,TargetLarge,0.999147,0.000000,0.000853,0.999147,LargeTargets,1.000000,0.000000,1.000000
485000000000,1,TargetMedium,full,4.702040,0.431166,TargetMedium,0.954048,0.012046,0.954048,0.033907,LargeTargets,0.987954,0.012046,0.987954
486000000000,1,TargetMedium,full,4.077156,0.431166,TargetMedium,0.851268,0.131290,0.851268,0.017442,LargeTargets,0.868710,0.131290,0.868710
486000000000,2,TargetLarge,partial,7.006814,nan,TargetLarge,0.520195,0.000000,0.479805,0.520195,LargeTargets,1.000000,0.000000,1.000000
487000000000,1,TargetMedium,partial,3.356850,nan,TargetMedium,0.551957,0.434372,0.551957,0.013671,LargeTargets,0.565628,0.434372,0.565628
487000000000,2,TargetLarge,partial,10.747033,nan,TargetLarge,0.998695,0.000000,0.001305,0.998695,LargeTargets,1.000000,0.000000,1.000000
488000000000,1,TargetMedium,partial,6.015720,nan,TargetMedium,0.768789,0.000006,0.768789,0.231205,LargeTargets,0.999994,0.000006,0.999994
488000000000,2,TargetLarge,partial,7.879627,nan,TargetLarge,0.797103,0.000000,0.202897,0.797103,LargeTargets,1.000000,0.000000,1.000000
489000000000,1,TargetMedium,partial,3.779684,nan,TargetMedium,0.801944,0.171107,0.801944,0.026950,LargeTargets,0.828893,0.171107,0.828893
489000000000,2,TargetLarge,partial,7.671552,nan,TargetLarge,0.740373,0.000000,0.259627,0.740373,LargeTargets,1.000000,0.000000,1.000000
490000000000,2,TargetLarge,full,6.223220,1.552641,TargetMedium,0.671167,0.000000,0.671167,0.328833,LargeTargets,1.000000,0.000000,1.000000
490000000000,1,TargetMedium,full,5.028732,1.057232,TargetMedium,0.930991,0.000858,0.930991,0.068151,LargeTargets,0.999142,0.000858,0.999142
490000000000,0,TargetSmall,full,1.657200,0.464714,TargetSmall,0.974960,0.974960,0.024915,0.000125,SmallTargets,0.974960,0.974960,0.025040
491000000000,0,TargetSmall,full,1.602186,0.464714,TargetSmall,0.976167,0.976167,0.023715,0.000117,SmallTargets,0.976167,0.976167,0.023833
491000000000,1,TargetMedium,full,3.474445,1.057232,TargetMedium,0.721739,0.264261,0.721739,0.014000,LargeTargets,0.735739,0.264261,0.735739
491000000000,2,TargetLarge,full,7.711226,1.552641,TargetLarge,0.793102,0.000000,0.206898,0.793102,LargeTargets,1.000000,0.000000,1.000000
492000000000,1,TargetMedium,partial,3.805976,nan,TargetMedium,0.813189,0.158928,0.813189,0.027883,LargeTargets,0.841072,0.158928,0.841072
492000000000,2,TargetLarge,partial,7.701893,nan,TargetLarge,0.749153,0.000000,0.250847,0.749153,LargeTargets,1.000000,0.000000,1.000000
493000000000,1,TargetMedium,partial,6.259390,nan,TargetMedium,0.711758,0.000001,0.711758,0.288240,LargeTargets,0.999999,0.000001,0.999999
493000000000,2,TargetLarge,partial,8.232619,nan,TargetLarge,0.873364,0.000000,0.126636,0.873364,LargeTargets,1.000000,0.000000,1.000000
494000000000,0,TargetSmall,partial,1.355516,nan,TargetSmall,0.961452,0.961452,0.038190,0.000358,SmallTargets,0.961452,0.961452,0.038548
494000000000,1,TargetMedium,full,4.057424,0.387927,TargetMedium,0.838298,0.145059,0.838298,0.016644,LargeTargets,0.854941,0.145059,0.854941
494000000000,2,TargetLarge,partial,12.340325,nan,TargetLarge,0.999965,0.000000,0.000035,0.999965,LargeTargets,1.000000,0.000000,1.000000
495000000000,1,TargetMedium,full,5.339763,0.387927,TargetMedium,0.937166,0.000613,0.937166,0.062221,LargeTargets,0.999387,0.000613,0.999387
495000000000,2,TargetLarge,full,8.886921,2.060509,TargetLarge,0.983210,0.000000,0.016790,0.983210,LargeTargets,1.000000,0.000000,1.000000
495000000000,0,TargetSmall,full,2.116277,0.037724,TargetSmall,0.966720,0.966720,0.033098,0.000182,SmallTargets,0.966720,0.966720,0.033280
496000000000,0,TargetSmall,full,2.278631,0.037724,TargetSmall,0.957557,0.957557,0.042193,0.000250,SmallTargets,0.957557,0.957557,0.042443
496000000000,1,TargetMedium,partial,6.163651,nan,TargetMedium,0.735406,0.000002,0.735406,0.264591,LargeTargets,0.999998,0.000002,0.999998
496000000000,2,TargetLarge,partial,5.388886,nan,TargetMedium,0.871281,0.000208,0.871281,0.128511,LargeTargets,0.999792,0.000208,0.999792
497000000000,1,TargetMedium,partial,3.631419,nan,TargetMedium,0.727255,0.250871,0.727255,0.021873,LargeTargets,0.749129,0.250871,0.749129
497000000000,2,TargetLarge,partial,9.133630,nan,TargetLarge,0.970036,0.000000,0.029964,0.970036,LargeTargets,1.000000,0.000000,1.000000
498000000000,1,TargetMedium,partial,5.997071,nan,TargetMedium,0.772728,0.000007,0.772728,0.227265,LargeTargets,0.999993,0.000007,0.999993
498000000000,2,TargetLarge,partial,8.638431,nan,TargetLarge,0.931371,0.000000,0.068629,0.931371,LargeTargets,1.000000,0.000000,1.000000
499000000000,0,TargetSmall,full,1.806925,1.211300,TargetSmall,0.878471,0.878471,0.120426,0.001102,SmallTargets,0.878471,0.878471,0.121529
499000000000,1,TargetMedium,partial,4.686500,nan,TargetMedium,0.926515,0.006132,0.926515,0.067353,LargeTargets,0.993868,0.006132,0.993868
499000000000,2,TargetLarge,partial,9.348919,nan,TargetLarge,0.979571,0.000000,0.020429,0.979571,LargeTargets,1.000000,0.000000,1.000000
500000000000,0,TargetSmall,full,2.257974,1.211300,TargetSmall,0.795494,0.795494,0.202265,0.002241,SmallTargets,0.795494,0.795494,0.204506
500000000000,1,TargetMedium,full,6.045096,1.631277,TargetMedium,0.694704,0.000000,0.694704,0.305296,LargeTargets,1.000000,0.000000,1.000000
500000000000,2,TargetLarge,full,10.977361,3.378206,TargetLarge,0.999987,0.000000,0.000013,0.999987,LargeTargets,1.000000,0.000000,1.000000
501000000000,1,TargetMedium,full,6.016460,1.631277,TargetMedium,0.701945,0.000001,0.701945,0.298054,LargeTargets,0.999999,0.000001,0.999999
501000000000,2,TargetLarge,full,5.865342,3.378206,TargetLarge,0.940639,0.000000,0.059361,0.940639,LargeTargets,1.000000,0.000000,1.000000
502000000000,1,TargetMedium,partial,4.138180,nan,TargetMedium,0.904929,0.054595,0.904929,0.040476,LargeTargets,0.945405,0.054595,0.945405
502000000000,2,TargetLarge,partial,5.990248,nan,TargetMedium,0.774155,0.000007,0.774155,0.225838,LargeTargets,0.999993,0.000007,0.999993
503000000000,1,TargetMedium,partial,5.623965,nan,TargetMedium,0.839613,0.000058,0.839613,0.160328,LargeTargets,0.999942,0.000058,0.999942
503000000000,2,TargetLarge,partial,9.546398,nan,TargetLarge,0.985775,0.000000,0.014225,0.985775,LargeTargets,1.000000,0.000000,1.000000
504000000000,0,TargetSmall,partial,1.609287,nan,TargetSmall,0.953659,0.953659,0.045876,0.000466,SmallTargets,0.953659,0.953659,0.046341
504000000000,1,TargetMedium,full,5.121060,0.765063,TargetMedium,0.939021,0.001065,0.939021,0.059914,LargeTargets,0.998935,0.001065,0.998935
504000000000,2,TargetLarge,partial,9.565577,nan,TargetLarge,0.986273,0.000000,0.013727,0.986273,LargeTargets,1.000000,0.000000,1.000000
505000000000,1,TargetMedium,full,3.065352,0.765063,TargetSmall,0.681090,0.681090,0.315211,0.003699,SmallTargets,0.681090,0.681090,0.318910
505000000000,0,TargetSmall,full,2.557652,1.068643,TargetSmall,0.771794,0.771794,0.225686,0.002519,SmallTargets,0.771794,0.771794,0.228206
505000000000,2,TargetLarge,full,9.458806,1.833152,TargetLarge,0.991179,0.000000,0.008821,0.991179,LargeTargets,1.000000,0.000000,1.000000
506000000000,0,TargetSmall,full,2.600429,1.068643,TargetSmall,0.756482,0.756482,0.240769,0.002749,SmallTargets,0.756482,0.756482,0.243518
506000000000,2,TargetLarge,full,8.715985,1.833152,TargetLarge,0.967345,0.000000,0.032655,0.967345,LargeTargets,1.000000,0.000000,1.000000
506000000000,1,TargetMedium,partial,3.695030,nan,TargetMedium,0.761570,0.214421,0.761570,0.024009,LargeTargets,0.785579,0.214421,0.785579
507000000000,1,TargetMedium,partial,3.359664,nan,TargetMedium,0.553866,0.432389,0.553866,0.013745,LargeTargets,0.567611,0.432389,0.567611
507000000000,2,TargetLarge,partial,11.375438,nan,TargetLarge,0.999668,0.000000,0.000332,0.999668,LargeTargets,1.000000,0.000000,1.000000
508000000000,1,TargetMedium,partial,4.340056,nan,TargetMedium,0.925129,0.025725,0.925129,0.049146,LargeTargets,0.974275,0.025725,0.974275
508000000000,2,TargetLarge,partial,9.151841,nan,TargetLarge,0.970977,0.000000,0.029023,0.970977,LargeTargets,1.000000,0.000000,1.000000
509000000000,0,TargetSmall,partial,2.825494,nan,TargetSmall,0.750180,0.750180,0.245467,0.004353,SmallTargets,0.750180,0.750180,0.249820
509000000000,1,TargetMedium,full,6.105879,1.444968,TargetMedium,0.730560,0.000001,0.730560,0.269440,LargeTargets,0.999999,0.000001,0.999999
509000000000,2,TargetLarge,partial,7.726347,nan,TargetLarge,0.756109,0.000000,0.243891,0.756109,LargeTargets,1.000000,0.000000,1.000000
510000000000,1,TargetMedium,full,8.499934,1.444968,TargetLarge,0.921912,0.000000,0.078088,0.921912,LargeTargets,1.000000,0.000000,1.000000
510000000000,2,TargetLarge,full,7.193147,0.908553,TargetMedium,0.527326,0.000000,0.527326,0.472674,LargeTargets,1.000000,0.000000,1.000000
510000000000,0,TargetSmall,full,3.276839,0.805244,TargetSmall,0.530196,0.530196,0.463399,0.006405,SmallTargets,0.530196,0.530196,0.469804
511000000000,0,TargetSmall,full,2.372952,0.805244,TargetSmall,0.897090,0.897090,0.102072,0.000837,SmallTargets,0.897090,0.897090,0.102910
511000000000,1,TargetMedium,partial,4.342611,nan,TargetMedium,0.925267,0.025470,0.925267,0.049263,LargeTargets,0.974530,0.025470,0.974530
511000000000,2,TargetLarge,partial,12.702332,nan,TargetLarge,0.999986,0.000000,0.000014,0.999986,LargeTargets,1.000000,0.000000,1.000000
512000000000,1,TargetMedium,partial,6.341074,nan,TargetMedium,0.690318,0.000001,0.690318,0.309681,LargeTargets,0.999999,0.000001,0.999999
512000000000,2,TargetLarge,partial,8.899434,nan,TargetLarge,0.955222,0.000000,0.044778,0.955222,LargeTargets,1.000000,0.000000,1.000000
513000000000,1,TargetMedium,partial,4.247042,nan,TargetMedium,0.918286,0.036692,0.918286,0.045021,LargeTargets,0.963308,0.036692,0.963308
513000000000,2,TargetLarge,partial,8.561152,nan,TargetLarge,0.922483,0.000000,0.077517,0.922483,LargeTargets,1.000000,0.000000,1.000000
514000000000,0,TargetSmall,partial,1.609050,nan,TargetSmall,0.953668,0.953668,0.045867,0.000465,SmallTargets,0.953668,0.953668,0.046332
514000000000,1,TargetMedium,partial,6.421976,nan,TargetMedium,0.667960,0.000000,0.667960,0.332040,LargeTargets,1.000000,0.000000,1.000000
514000000000,2,TargetLarge,full,9.508517,1.259238,TargetLarge,0.982783,0.000000,0.017217,0.982783,LargeTargets,1.000000,0.000000,1.000000
515000000000,2,TargetLarge,full,9.998822,1.259238,TargetLarge,0.993227,0.000000,0.006773,0.993227,LargeTargets,1.000000,0.000000,1.000000
515000000000,0,TargetSmall,full,-0.274788,0.303509,TargetSmall,0.972436,0.972436,0.027468,0.000096,SmallTargets,0.972436,0.972436,0.027564
515000000000,1,TargetMedium,full,5.458422,2.178312,TargetMedium,0.643395,0.000001,0.643395,0.356604,LargeTargets,0.999999,0.000001,0.999999
516000000000,0,TargetSmall,full,2.270347,0.303509,TargetSmall,0.953428,0.953428,0.046288,0.000284,SmallTargets,0.953428,0.953428,0.046572
516000000000,1,TargetMedium,full,6.876432,2.178312,TargetLarge,0.759468,0.000000,0.240532,0.759468,LargeTargets,1.000000,0.000000,1.000000
516000000000,2,TargetLarge,partial,11.004833,nan,TargetLarge,0.999249,0.000000,0.000751,0.999249,LargeTargets,1.000000,0.000000,1.000000
517000000000,1,TargetMedium,partial,5.677416,nan,TargetMedium,0.831353,0.000043,0.831353,0.168604,LargeTargets,0.999957,0.000043,0.999957
517000000000,2,TargetLarge,partial,8.522786,nan,TargetLarge,0.917721,0.000000,0.082279,0.917721,LargeTargets,1.000000,0.000000,1.000000
518000000000,1,TargetMedium,partial,3.749300,nan,TargetMedium,0.788177,0.185940,0.788177,0.025883,LargeTargets,0.814060,0.185940,0.814060
518000000000,2,TargetLarge,partial,8.643561,nan,TargetLarge,0.931929,0.000000,0.068071,0.931929,LargeTargets,1.000000,0.000000,1.000000
519000000000,0,TargetSmall,partial,0.584433,nan,TargetSmall,0.966369,0.966369,0.033367,0.000264,SmallTargets,0.966369,0.966369,0.033631
519000000000,1,TargetMedium,full,4.705217,0.708290,TargetMedium,0.952965,0.008076,0.952965,0.038959,LargeTargets,0.991924,0.008076,0.991924
519000000000,2,TargetLarge,partial,10.704690,nan,TargetLarge,0.998574,0.000000,0.001426,0.998574,LargeTargets,1.000000,0.000000,1.000000
520000000000,1,TargetMedium,full,2.376881,0.708290,TargetSmall,0.911956,0.911956,0.087370,0.000674,SmallTargets,0.911956,0.911956,0.088044
520000000000,2,TargetLarge,full,10.308211,1.297741,TargetLarge,0.996495,0.000000,0.003505,0.996495,LargeTargets,1.000000,0.000000,1.000000
520000000000,0,TargetSmall,full,1.636665,0.433488,TargetSmall,0.976234,0.976234,0.023649,0.000117,SmallTargets,0.976234,0.976234,0.023766
521000000000,0,TargetSmall,full,1.140677,0.433488,TargetSmall,0.982681,0.982681,0.017246,0.000073,SmallTargets,0.982681,0.982681,0.017319
521000000000,1,TargetMedium,partial,4.309974,nan,TargetMedium,0.923317,0.028899,0.923317,0.047785,LargeTargets,0.971101,0.028899,0.971101
521000000000,2,TargetLarge,partial,8.921655,nan,TargetLarge,0.956865,0.000000,0.043135,0.956865,LargeTargets,1.000000,0.000000,1.000000
522000000000,1,TargetMedium,partial,3.540152,nan,TargetMedium,0.672868,0.308190,0.672868,0.018942,LargeTargets,0.691810,0.308190,0.691810
522000000000,2,TargetLarge,partial,8.223804,nan,TargetLarge,0.871769,0.000000,0.128231,0.871769,LargeTargets,1.000000,0.000000,1.000000
523000000000,1,TargetMedium,partial,6.234964,nan,TargetMedium,0.717944,0.000002,0.717944,0.282054,LargeTargets,0.999998,0.000002,0.999998
523000000000,2,TargetLarge,partial,10.916410,nan,TargetLarge,0.999091,0.000000,0.000909,0.999091,LargeTargets,1.000000,0.000000,1.000000
524000000000,0,TargetSmall,partial,3.943315,nan,TargetMedium,0.861919,0.105180,0.861919,0.032901,LargeTargets,0.894820,0.105180,0.894820
524000000000,1,TargetMedium,full,4.160402,0.253996,TargetMedium,0.867891,0.114034,0.867891,0.018075,LargeTargets,0.885966,0.114034,0.885966
524000000000,2,TargetLarge,partial,6.198161,nan,TargetMedium,0.727068,0.000002,0.727068,0.272930,LargeTargets,0.999998,0.000002,0.999998
525000000000,0,TargetSmall,full,1.853070,1.095320,TargetSmall,0.904838,0.904838,0.094379,0.000783,SmallTargets,0.904838,0.904838,0.095162
525000000000,1,TargetMedium,full,4.297164,0.253996,TargetMedium,0.908048,0.070710,0.908048,0.021243,LargeTargets,0.929290,0.070710,0.929290
525000000000,2,TargetLarge,full,6.736527,1.070089,TargetMedium,0.646059,0.000000,0.646059,0.353941,LargeTargets,1.000000,0.000000,1.000000
526000000000,2,TargetLarge,full,10.683009,1.070089,TargetLarge,0.997957,0.000000,0.002043,0.997957,LargeTargets,1.000000,0.000000,1.000000
526000000000,1,TargetMedium,partial,3.601831,nan,TargetMedium,0.710236,0.268860,0.710236,0.020904,LargeTargets,0.731140,0.268860,0.731140
527000000000,1,TargetMedium,partial,7.906182,nan,TargetLarge,0.803731,0.000000,0.196269,0.803731,LargeTargets,1.000000,0.000000,1.000000
527000000000,2,TargetLarge,partial,6.084785,nan,TargetMedium,0.753678,0.000004,0.753678,0.246318,LargeTargets,0.999996,0.000004,0.999996
528000000000,1,TargetMedium,partial,5.149888,nan,TargetMedium,0.896472,0.000705,0.896472,0.102823,LargeTargets,0.999295,0.000705,0.999295
528000000000,2,TargetLarge,partial,7.328010,nan,TargetLarge,0.631204,0.000000,0.368796,0.631204,LargeTargets,1.000000,0.000000,1.000000
529000000000,0,TargetSmall,partial,1.208309,nan,TargetSmall,0.964257,0.964257,0.035424,0.000319,SmallTargets,0.964257,0.964257,0.035743
529000000000,1,TargetMedium,partial,5.579462,nan,TargetMedium,0.846179,0.000075,0.846179,0.153746,LargeTargets,0.999925,0.000075,0.999925
529000000000,2,TargetLarge,full,5.447995,1.781535,TargetMedium,0.783024,0.000007,0.783024,0.216968,LargeTargets,0.999993,0.000007,0.999993
530000000000,0,TargetSmall,full,1.501229,0.809588,TargetSmall,0.963036,0.963036,0.036752,0.000213,SmallTargets,0.963036,0.963036,0.036964
530000000000,1,TargetMedium,full,3.103784,1.214870,TargetMedium,0.595419,0.394046,0.595419,0.010535,LargeTargets,0.605954,0.394046,0.605954
530000000000,2,TargetLarge,full,10.724867,1.781535,TargetLarge,0.999224,0.000000,0.000776,0.999224,LargeTargets,1.000000,0.000000,1.000000
531000000000,1,TargetMedium,partial,3.568941,nan,TargetMedium,0.690606,0.289546,0.690606,0.019848,LargeTargets,0.710454,0.289546,0.710454
531000000000,2,TargetLarge,partial,9.257108,nan,TargetLarge,0.975909,0.000000,0.024091,0.975909,LargeTargets,1.000000,0.000000,1.000000
532000000000,1,TargetMedium,partial,4.917528,nan,TargetMedium,0.914799,0.002158,0.914799,0.083043,LargeTargets,0.997842,0.002158,0.997842
532000000000,2,TargetLarge,partial,6.932371,nan,TargetMedium,0.505532,0.000000,0.505532,0.494468,LargeTargets,1.000000,0.000000,1.000000
